-1.5227 1.1636 -0.81364 1.0909 -0.65 2.6455 -1.3591 2.7182 -1.2 0.90455
-2.2046 3.7833 -1.0147 3.7316 -0.9875 4.3583 -2.1774 4.4101 -1.1231 -0.2609
-1.9165 3.0456 -0.75909 3.0818 -0.77332 3.5372 -1.9307 3.501 -1.1591 0.32273
-1.9414 2.3091 -1.1312 2.5751 -1.3167 3.14 -2.1269 2.874 -1.2591 0.051281
2.0662 2.1897 1.6045 2.3909 2.0938 3.5011 2.5555 3.2999 -1.2 0.086364
0.71861 2.9718 1.4773 2.4545 1.8283 2.9748 1.0696 3.4921 -1.3754 -0.33182
-2.0505 4.1273 -1.2414 3.6142 -0.97857 4.0286 -1.7877 4.5417 -1.2 0.0098877
2.3227 1.6818 1.8591 1.3909 1.3591 2.1727 1.8227 2.4636 -1.2 0.26818
1.4679 4.1091 0.56769 4.1273 0.57856 4.6652 1.4787 4.647 -1.3256 0.042656
-1.7232 4.1545 -0.6206 3.3861 -0.39545 3.7091 -1.4981 4.4776 -1.159 -0.3
2.7682 3.6182 1.133 3.5157 1.0885 4.2269 2.7236 4.3293 -1.25 0.59545
2.2773 5.3818 1.2852 4.9363 1.0793 5.3948 2.0714 5.8403 -1.2755 0.26692
-1.3778 4.2182 -0.32859 3.9684 -0.23231 4.3727 -1.2815 4.6225 -1.2 0.27902
-2.1687 3.1 -1.2916 3.3105 -1.4165 3.831 -2.2936 3.6204 -1.2 0.35175
2.4131 2.8455 1.8573 2.9275 1.9422 3.5032 2.4981 3.4212 -1.2755 0.24266
-0.99484 3.6419 -1.9409 3.1 -2.3667 3.8433 -1.4206 4.3852 -1.3028 0.069929
1.117 2.9369 2.0864 2.2182 2.4432 2.7038 1.4738 3.4225 -1.2392 0.18811
2.1586 3.9727 0.82538 3.4087 0.54842 4.0549 1.8816 4.619 -1.2392 0.77727
-2.4329 1.9253 -1.0409 2.5273 -1.2428 2.9941 -2.6348 2.3922 -1.1864 -0.031818
-1.9591 2.7182 -0.99866 3.0101 -1.1551 3.5247 -2.1155 3.2328 -1.2 0.21538
-1.8773 2.3727 -1.4883 2.1296 -0.95 2.9909 -1.339 3.234 -1.0318 0.11538
-0.19028 4.0653 -0.61364 3.6636 -1.3728 4.4639 -0.94949 4.8655 -1.3755 0.11538
2.6372 5.2781 1.7227 4.7727 1.4517 5.2632 2.3662 5.7685 -1.221 0.1972
-1.7864 1.7636 -1.4045 1.4273 -0.75909 2.1727 -1.1409 2.5091 -1.1045 -0.3
1.6067 3.4241 1.1318 3.1818 0.48925 4.4412 0.96415 4.6835 -1.1864 0.11538
-2.4278 2.9274 -1.2591 2.9636 -1.2758 3.5017 -2.4445 3.4655 -1.2392 -0.15734
-0.27116 3.6091 -1.6139 3.1208 -1.7524 3.4964 -0.40966 3.9846 -1.2 -0.25609
0.51364 4.0273 1.3045 3.7273 1.4682 4.1727 0.67727 4.4727 -1.1556 0.11716
2.6409 1.8636 2.1391 1.5871 1.597 2.5708 2.0989 2.8474 -1.2 -0.063814
-2.6352 2.4918 -2.2666 2.2708 -1.7539 3.0519 -2.1225 3.2729 -1.1456 0.718
2.15 4.6818 1.3773 4.2909 1.15 4.7364 1.9227 5.1273 -1.2 0.089367
-2.0634 2.5407 -1.7166 2.3273 -1.1732 3.2103 -1.52 3.4238 -1.2 0.23482
-2.8159 3.1459 -2.2237 2.9226 -1.9204 3.7268 -2.5127 3.9501 -1.2 0.02573
2.0288 2.3818 1.1783 2.8881 1.4284 3.3036 2.279 2.7973 -1.1834 0.12573
-2.0212 4.1909 -1.0532 4.3382 -1.1446 4.9387 -2.1126 4.7914 -1.2288 0.098457
