1.8404 2.9091 -0.032476 3.1442 0.2542 5.4283 2.1271 5.1932 -1.2317 0.73795
-1.8633 1.6467 0.21 1.1333 0.79 3.4667 -1.2833 3.98 -1.3087 0.27795
-1.0655 2.08 0.58324 2.0005 0.69169 4.251 -0.95709 4.3305 -1.1831 0.22461
0.82176 2.2614 -0.96212 1.9364 -1.3192 3.8959 0.46469 4.2209 -1.2 0.37795
1.4336 2.676 -0.28041 1.2615 -1.205 2.3818 0.50896 3.7964 -1.2 0.38811
1.1696 1.5267 -0.63025 1.5192 -0.63893 3.6196 1.161 3.6271 -1.2 0.40461
1.9106 2.4818 0.33608 2.0119 -0.31917 4.2076 1.2554 4.6775 -1.2 0.1972
1.7468 3.1263 -0.45 2.0636 -1.136 3.4818 1.0608 4.5445 -1.2 0.21364
0.85145 2.2484 -0.45036 1.1933 -1.8051 2.8649 -0.50333 3.92 -1.2 0.084614
-1.066 2.2618 0.30455 1.1727 1.6706 2.8919 0.29999 3.9809 -1.2 -0.23539
2.2008 1.7844 0.66818 1.3364 0.010699 3.5853 1.5433 4.0333 -1.2682 0.097948
1.4367 2.2236 -0.13036 1.3933 -1.1704 3.3564 0.39667 4.1867 -1.3554 0.18461
-0.48638 3.4085 1.1682 2.7364 2.0011 4.7866 0.34654 5.4588 -1.2 0.40865
-1.6511 2.3841 -0.27036 1.4933 0.95335 3.3901 -0.42741 4.2809 -1.3687 0.051281
-1.1233 1.5333 0.24786 0.7221 1.4349 2.7286 0.063741 3.5398 -1.2087 0.24461
1.2967 2.4067 -0.09 1.4733 -1.3167 3.2933 0.07 4.2267 -1.2754 0.25795
1.2066 2.324 -0.20502 1.6148 -1.2344 3.6635 0.17727 4.3727 -1.2 0.077273
-1.7056 2.1889 -0.81667 1.3889 0.58333 2.9444 -0.30556 3.7444 -1.1256 0.17436
-0.01413 2.4091 -1.085 2.1174 -1.6362 4.1411 -0.56539 4.4328 -1.2 0.064614
-0.20448 2.0052 0.75065 1.4988 1.8404 3.5545 0.88528 4.0609 -1.2 0.097948
-0.66868 2.0909 1.0369 1.1715 1.522 2.0714 -0.18353 2.9908 -1.2954 0.13795
