1.1864 4.8091 2.6955 3.8909 2.8409 4.1273 1.3318 5.0455 -1.0227 0.86818
-1.9136 5.7636 -3.0045 4.8545 -3.25 5.1455 -2.1591 6.0545 -1.1682 1.1045
-2.4591 3.3455 -2.1864 3.0909 -0.77727 4.5909 -1.05 4.8455 -1.0864 1.3955
0.73481 3.4785 0.53182 3.2909 -0.79346 4.7367 -0.59047 4.9242 -1.0591 1.4318
1.3136 1.4909 0.83182 1.4182 0.50455 3.4727 0.98636 3.5455 -1.2 0.75909
1.0142 3.7882 2.0218 2.9583 2.3107 3.3091 1.3031 4.1389 -1.1561 0.21667
0.84091 5.5273 -0.59545 4.9636 -0.73182 5.3091 0.70455 5.8727 -1.2 0.96818
0.81364 4.4364 2.3955 3.3091 2.65 3.6636 1.0682 4.7909 -1.2 0.84091
-2.3955 3.3636 -0.05 4.1 -0.15909 4.4455 -2.5045 3.7091 -1.0409 1.0136
-1.7486 1.6106 -1.45 1.4727 -0.84541 2.7918 -1.144 2.9297 -1.2 -0.18636
-1.0864 3.8636 -1.5227 3.6364 -1.7136 4.0091 -1.2773 4.2364 -1.2 0.89545
0.56818 2.1727 0.13182 2.1091 0.068182 2.5182 0.50455 2.5818 -1.2 0.76818
-1.4227 1.8545 -0.92273 1.9273 -0.98636 2.3364 -1.4864 2.2636 -1.2 0.67727
0.92273 2.2545 0.32273 2.2182 0.29545 2.7364 0.89545 2.7727 -1.2 -0.53182
0.26818 5.3 -0.25 4.8182 -0.51364 5.1 0.0045455 5.5818 -1.2 -0.3
1.4773 4.5636 0.77727 4.2273 0.62273 4.5455 1.3227 4.8818 -1.2 -0.50455
1.2998 4.481 2.2223 3.9959 2.4682 4.4636 1.5457 4.9487 -1.2864 0.12273
-3.1864 4.3455 -2.246 4.785 -2.4335 5.1776 -3.3738 4.738 -1.2318 0.21364
2.1036 1.6707 1.7725 1.3507 0.46818 2.7 0.79927 3.02 -1.3763 0.66919
-1.8368 2.6455 -1.0368 3.0455 -1.2394 3.4507 -2.0394 3.0507 -1.2975 0.46616
-3.1701 3.5455 -0.34333 4.0868 -0.42961 4.5373 -3.2564 3.996 -1.3399 0.47828
-0.36389 3.2991 -0.077273 3.0909 0.49696 3.8649 0.21033 4.073 -1.1955 0.68636
0.20455 4.1136 0.51364 3.8773 1.0955 4.65 0.78636 4.8864 -1.2045 0.68636
0.86875 5.9625 2.0063 5.425 2.2313 5.9 1.0938 6.4375 -1.2 0.84375
0.46818 1.8818 1.2409 1.4091 1.4318 1.7182 0.65909 2.1909 -1.2 0.086364
-0.76818 1.6636 -0.50455 1.4182 0.15 2.1182 -0.11364 2.3636 -1.2591 0.56818
-0.086364 2.3818 0.17231 2.1268 0.81764 2.7813 0.55896 3.0364 -1.2591 0.55909
0.19701 3.3182 -0.68169 2.7245 -1.003 3.2 -0.1243 3.7937 -1.2101 0.22625
-0.27727 3.8182 0.81364 3.1636 1.0222 3.5872 -0.068693 4.2418 -1.2 0.41364
3.4682 4.5091 1.8881 3.4181 1.4774 4.0063 3.0574 5.0972 -1.2955 -0.24091
2.7773 3.2545 -1.0668 3.4948 -1.0409 3.9091 2.8032 3.6688 -1.3864 -0.059091
-1.5708 2.5773 0.09098 1.6079 0.46818 2.2545 -1.1936 3.2239 -1.3136 0.49545
0.86818 4.6364 2.6409 3.7182 2.8682 4.1545 1.0955 5.0727 -1.2 0.30455
-2.2227 4.3636 -0.94091 3.5818 -0.60455 4.1364 -1.8864 4.9182 -1.2 -0.095455
-2.25 2.3091 -1.9227 2.0455 -1.0318 3.1636 -1.3591 3.4273 -1.2 0.38636
-0.57727 2.7727 1.1591 1.4273 1.3591 1.6909 -0.37727 3.0364 -1.2 0.37727
-0.94091 3.5818 2.0409 2.6545 2.1773 3.1 -0.80455 4.0273 -1.2 -0.068182
0.35909 3.7818 -2.2386 1.8655 -2.5528 2.2914 0.044904 4.2077 -1.3106 0.098485
-2.4045 2.6636 0.018841 2.3796 0.065718 2.7547 -2.3577 3.0387 -1.5288 -0.3
4.0335 3.9909 1.9766 3.196 1.7606 3.7549 3.8174 4.5498 -1.2 0.53534
3.529 5.3136 1.5108 4.5136 1.3017 5.0318 3.3199 5.8318 -1.2 0.53534
-0.93936 4.1318 -2.2484 3.25 -2.503 3.6318 -1.1939 4.5136 -1.3379 -0.036022
0.89701 5.3636 -0.64915 4.3329 -0.89298 4.6986 0.65317 5.7294 -1.3379 -0.037906
0.13182 4.8 0.53182 4.5636 1.0227 5.3818 0.62273 5.6182 -1.3919 0.053521
-0.71662 5.2545 0.077437 4.7472 0.29701 5.0909 -0.49705 5.5982 -1.3743 0.053003
-2.4682 2.8636 -2.0773 2.6273 -0.60455 5.0545 -0.99545 5.2909 -1.4015 0.053003
-1.903 2.0818 -1.4656 1.8867 -0.64845 3.7182 -1.0859 3.9133 -1.447 -0.028815
2.4163 2.9983 1.213 3.2778 1.2936 3.625 2.497 3.3455 -1.4556 -0.06466
-2.2045 3.6 -1.3773 3.8 -1.4955 4.3 -2.3227 4.1 -1.2 0.26818
-0.32273 4.2364 2.4104 2.3686 2.7425 2.8545 0.0093795 4.7223 -1.3197 -0.063814
-2.65 2.9455 -2.1985 2.6163 -0.0029924 5.6273 -0.45447 5.9565 -1.2925 -0.065179
-1.182 6.2078 2.64 3.446 2.9033 3.8103 -0.91868 6.5722 -1.3743 0.017158
-0.75381 5.0573 3.3379 2.9091 3.5417 3.2973 -0.55 5.4455 -1.3925 0.28079
0.67883 4.5364 -2.5755 3.1741 -2.75 3.5909 0.50434 4.9532 -1.3379 0.253
2.8461 1.6126 2.4136 1.4273 1.0421 4.6683 1.4746 4.8537 -1.347 0.26209
1.4227 0.6 0.69545 0.67273 1.0045 3.5909 1.7318 3.5182 -1.401 -0.13739
-3.0955 3.9636 0.46818 3.6545 0.50455 4.0273 -3.0591 4.3364 -1.2 -0.3
1.5318 1.1636 0.88636 0.80909 0.40455 1.6727 1.05 2.0273 -1.3738 -0.4633
-0.67727 4.9727 2.4227 3.5818 2.6136 4 -0.48636 5.3909 -1.4197 -0.037906
-2.25 2.3182 -1.7955 2.1091 -0.67727 4.4909 -1.1318 4.7 -1.4197 -0.037906
4.9159 5.2217 2.9425 4.3 2.6479 4.916 4.6213 5.8377 -1.3652 0.69125
0.49545 4.9909 -2.6864 3.6273 -2.85 4.0091 0.33182 5.3727 -1.2 0.62273
2.6591 4.0182 2.2955 3.8636 1.5318 5.6364 1.8955 5.7909 -1.3227 0.10455
-1.1161 3.6875 1.25 3.4182 1.2964 3.8259 -1.0697 4.0952 -1.2773 0.52273
1.3955 0.94545 0.8802 1.0065 1.1682 3.4364 1.6834 3.3753 -1.2409 0.52273
-0.46029 3.6519 -0.88717 3.2979 -3.6579 6.639 -3.231 6.993 -1.1864 0.39545
0.58795 4.5769 0.17969 4.2238 -1.5793 6.2592 -1.1711 6.6123 -1.1682 0.39545
3.0227 3.6182 2.7682 3.3909 1.8045 4.4909 2.0591 4.7182 -1.2 0.36818
0.92106 5.6155 -2.9724 2.7909 -3.1933 3.0954 0.70013 5.9201 -1.2856 0.38716
1.6417 4.1137 1.0726 4.2689 1.4925 5.7727 2.0616 5.6175 -1.3465 0.9717
-0.23847 4.5318 0.30279 4.3743 0.89462 6.3964 0.35337 6.5539 -1.3115 1.0158
-1.4776 4.8297 -0.9977 4.7154 -0.65562 6.1522 -1.1356 6.2664 -1.2933 0.99761
-2.5961 2.9436 -2.1591 2.6545 -0.31519 5.4066 -0.75219 5.6957 -1.2 -0.065179
0.99545 2.1636 -0.087008 2.3177 -0.046695 2.6237 1.0358 2.4696 -0.547 0.44391
-1.1955 0.65455 -0.55 0.56364 -0.27727 2.5273 -0.92273 2.6182 -1.2834 0.58028
1.4773 2.0727 1.0227 2.1545 1.0864 2.4818 1.5409 2.4 -0.51364 0.39545
-1.3379 2.0758 -0.60299 1.7818 -0.48784 2.072 -1.2227 2.366 -0.35609 0.58028
1.497 2.1091 0.97109 2.1301 0.99521 2.7691 1.5211 2.7481 -1.243 0.020625
0.0057308 4.4065 1.6087 2.9752 1.8546 3.2506 0.25155 4.6818 -1.2561 0.91664
0.75 1.5636 0.43717 1.3759 -0.31364 2.6273 -0.00080214 2.815 -0.20455 0.42273
0.93182 1.6727 0.68636 1.4455 -0.34091 2.5727 -0.095455 2.8 -0.17727 0.83182
1.1227 1.5091 -0.45 1.5 -0.45 1.8727 1.1227 1.8818 -0.20894 0.28197
-1.1254 2.4084 0.11979 1.519 0.31508 1.7924 -0.93013 2.6818 -0.081667 0.61833
-0.75 1.9091 0.89892 0.56392 1.1879 0.91818 -0.461 2.2634 -1.3227 -0.24091
-1.4451 0.95455 -0.47294 1.4829 -0.67294 1.8738 -1.6451 1.3455 -1.4045 -0.013636
-3.8196 5.3245 -0.47116 4.4909 -0.38575 4.834 -3.7341 5.6676 -1.2925 0.044403
-2.836 2.9364 1.2569 1.7822 1.3866 2.2419 -2.7064 3.3961 -1.2829 0.91664
