2.6955 4.5455 2.1227 4.5909 2.1682 5.1364 2.7409 5.0909 -1.2 -0.3
1.663 2.6067 0.77387 2.8358 0.94256 3.4952 1.8317 3.2661 -1.2554 -0.46872
1.3445 3.74 0.72579 3.8031 0.7747 4.2824 1.3934 4.2193 -1.3192 -0.5859
-2.0505 3.3909 -1.2937 3.4965 -1.35 3.9 -2.1068 3.7944 -1.0483 -0.36644
1.9131 3.1818 1.1896 3.1818 1.1896 3.6467 1.9131 3.6467 -1.2 -0.47553
0.376 4.0529 -0.12333 3.6933 -0.39488 4.0705 0.10446 4.43 -1.3931 -0.62872
-0.53231 4.0727 -0.039986 3.6716 0.24719 4.024 -0.24514 4.4252 -1.1864 -0.47553
1.9682 2.0182 1.4617 2.338 1.7617 2.8129 2.2681 2.4931 -1.2 -0.54872
-0.15049 2.9636 -0.70222 2.7834 -0.871 3.2999 -0.31927 3.4802 -1.25 -0.53007
2.9864 3.9727 2.3045 3.7636 2.15 4.2727 2.8318 4.4818 -1.35 -0.55
-0.93231 2.7636 -1.4721 2.4614 -1.7647 2.9918 -1.225 3.294 -1.2754 -0.49539
2.4919 4.0515 2.0137 4.2675 2.1899 4.6576 2.6681 4.4416 -1.2 -0.38125
-1.305 4.43 -0.725 4.07 -0.485 4.46 -1.065 4.82 -1.3431 -0.61308
-1.0136 3.4182 -0.3811 3.0827 -0.1557 3.5076 -0.78824 3.8431 -1.2154 -0.55539
-1.1076 2.8091 -1.695 2.466 -1.9803 2.9545 -1.3929 3.2976 -1.2354 -0.49545
-1.1439 3.2818 -1.7181 3.0029 -1.8712 3.3182 -1.2971 3.5971 -1.2531 -0.55
0.40405 2.5455 0.91661 2.1743 1.1605 2.5111 0.64795 2.8823 -1.1136 -0.42564
0.14951 4.2455 -0.3219 4.0385 -0.48479 4.4099 -0.013386 4.6168 -1.2045 -0.62308
0.10405 3.8545 0.61059 3.5772 0.87151 4.0536 0.36497 4.331 -1.2483 -0.53007
-0.095455 3.1545 0.30455 2.9455 0.58636 3.4818 0.18636 3.6909 -1.2 -0.58636
0.70455 3.2727 0.21945 2.905 -0.085819 3.3077 0.39927 3.6754 -1.1591 -0.56818
-2.1323 3.1182 -1.5139 3.0961 -1.4961 3.5957 -2.1145 3.6178 -1.2687 -0.53182
-1.4415 3.6133 -0.90462 3.6229 -0.9137 4.1315 -1.4505 4.1219 -1.2937 -0.71364
-1.9708 3.2894 -1.3703 3.5727 -1.5591 3.9727 -2.1595 3.6894 -1.2 -0.55308
1.0371 4.7384 0.31364 4.3545 0.031567 4.8861 0.755 5.27 -1.1392 -0.32308
-0.9414 2.9545 -1.531 2.6352 -1.7052 2.9545 -1.1156 3.2739 -1.2287 -0.45539
-1.9439 2.1182 -1.4034 2.4956 -1.7171 2.9449 -2.2577 2.5676 -1.2318 -0.47727
-0.68636 2.1727 -1.2832 1.7464 -1.6082 2.2107 -1.0114 2.637 -1.2 -0.47308
-1.7837 3.2733 -1.1072 3.5066 -1.2567 3.94 -1.9331 3.7067 -1.2318 -0.46872
-1.0355 5.81 -0.47565 5.5624 -0.33791 5.8738 -0.8978 6.1214 -1.2 -0.34308
-1.7232 3.8909 -1.0994 3.7066 -0.98445 4.0956 -1.6083 4.2799 -1.2483 -0.51189
2.3313 3.4182 1.5985 3.5847 1.6851 3.9659 2.4179 3.7993 -1.2 -0.4028
2.0438 3.3549 1.1318 3.3909 1.1549 3.975 2.0668 3.939 -1.1318 -0.56644
-2.0323 2.4091 -1.3422 2.6838 -1.5256 3.1446 -2.2157 2.8699 -1.2 -0.42098
-1.762 2.9268 -0.99545 3.0545 -1.081 3.5797 -1.8475 3.452 -1.3318 -0.53182
1.6458 3.6814 0.93956 3.4204 0.78036 3.8468 1.4866 4.1078 -1.2483 -0.45734
1.4859 3.5636 0.96401 3.4432 0.83012 4.0234 1.352 4.1438 -1.0573 -0.42098
1.5258 3.3256 0.97678 3.2273 0.89514 3.6831 1.4441 3.7814 -1.3755 -0.62098
1.5768 2.1727 1.1416 1.7453 0.72263 2.1718 1.1579 2.5993 -1.2 -0.48462
0.99407 4.352 0.58587 4.1364 0.33267 4.6156 0.74087 4.8313 -1.1301 -0.48462
-1.9045 3.4182 -1.2786 3.5787 -1.3773 3.9636 -2.0032 3.8031 -1.1392 -0.37553
1.3429 4.1548 0.59188 3.9512 0.44806 4.4815 1.199 4.6852 -1.1573 -0.25
-2.15 2.8818 -1.4301 3.2099 -1.6679 3.7316 -2.3877 3.4035 -1.2 -0.48462
1.2487 3.0241 0.52273 2.9636 0.47853 3.494 1.2045 3.5545 -1.2664 -0.5028
0.81242 2.3374 1.2864 1.9727 1.5475 2.3122 1.0736 2.6768 -1.6227 -0.85909
-0.086364 3.9455 -0.40455 3.6364 -0.77727 4.0182 -0.45909 4.3273 -1.5864 -0.87727
-0.26042 3.3125 0.29578 3.1573 0.44375 3.6875 -0.11245 3.8427 -1.3136 -0.55625
-1.9955 3.3091 -1.3682 3.2545 -1.3227 3.7545 -1.95 3.8091 -1.3136 -0.59545
1.2227 2.9727 0.53182 3.0545 0.59545 3.6 1.2864 3.5182 -1.3045 -0.57727
0.75 3.18 1.23 2.9 1.43 3.26 0.95 3.54 -1.39 -0.65
-0.51667 3.2182 -0.97609 2.8877 -1.2589 3.2742 -0.79943 3.6046 -1.3045 -0.62273
1.4955 4.5 1.1227 4.2182 0.85 4.5727 1.2227 4.8545 -1.25 -0.62273
2.5318 2.5273 1.8409 2.8273 2.1136 3.4455 2.8045 3.1455 -1.2 -0.47727
2.28 3.8646 1.6652 4.0364 1.8503 4.6991 2.4652 4.5273 -1.4773 -0.72273
-2.5258 4.8364 -2.0628 4.4091 -1.6348 4.8727 -2.0978 5.3 -1.2955 -0.53182
0.34298 1.684 0.89967 1.3384 1.2764 1.9454 0.7197 2.2909 -1.2 -0.3
2.1279 3.8182 1.3863 3.8865 1.4349 4.4398 2.1764 4.3715 -1.2045 -0.44697
2.0136 4.0273 1.3409 4.2182 1.5136 4.8091 2.1864 4.6182 -1.3682 -0.67727
-0.64091 3.5545 -0.16818 3.1455 0.38636 3.7909 -0.086364 4.2 -1.2 -0.49545
2.0227 4.1909 1.3227 4.4455 1.55 5.0636 2.25 4.8091 -1.2 -0.44091
0.22273 3.0636 -0.25909 2.7455 -0.55909 3.2091 -0.077273 3.5273 -1.2 -0.64091
2.25 4.4727 1.5136 4.3909 1.4409 5.0727 2.1773 5.1545 -1.3864 -0.64091
-1.6136 2.3364 -1.2409 2.0364 -0.87727 2.4909 -1.25 2.7909 -1.3318 -0.72273
2.7409 3.5273 2.1591 3.8364 2.4773 4.4364 3.0591 4.1273 -1.2 -0.45
0.30455 3.8636 -0.10695 3.6758 -0.28136 4.0478 0.13014 4.2357 -1.2 -0.47427
1.95 2.9273 1.5156 2.7191 1.2425 3.289 1.6769 3.4972 -1.1456 -0.36381
0.30455 1.3455 -0.19545 1.0273 -0.47727 1.4727 0.022727 1.7909 -1.2 -0.43791
1.0635 3.1335 1.6327 2.8748 1.8116 3.2686 1.2425 3.5273 -1.1834 -0.38336
1.2788 4.2091 0.74206 3.9681 0.53712 4.4339 1.0739 4.6749 -1.2015 -0.51972
-0.61035 3.3658 -1.1212 3.1455 -1.3053 3.5724 -0.79451 3.7927 -1.2 -0.50018
0.37727 2.6818 0.89545 2.5455 0.98636 2.8727 0.46818 3.0091 -1.2 -0.36518
-1.7536 3.2754 -1.25 3.1273 -1.1329 3.5078 -1.6365 3.6559 -1.1834 -0.43739
-1.0166 4.2182 -0.67201 3.9856 -0.40455 4.3818 -0.74915 4.6144 -1.2379 -0.547
0.68434 3.2111 1.1507 2.9154 1.4061 3.3182 0.93975 3.6139 -1.2379 -0.52882
-0.67574 3.3 -0.2939 2.9636 -0.013519 3.2865 -0.39536 3.6229 -1.1834 -0.50154
-0.73027 3.6182 -0.32418 3.4063 -0.10455 3.8273 -0.51063 4.0391 -1.2015 -0.54648
-2.1482 3.6548 -1.4245 3.892 -1.5884 4.3918 -2.3121 4.1545 -1.1738 -0.35557
1.8663 3.0237 1.0788 3.2 1.2262 3.8581 2.0136 3.6818 -1.2 -0.46518
0.22428 4.4 -0.38492 3.9466 -0.66818 4.3273 -0.058981 4.7806 -1.1556 -0.38148
0.59545 2.4545 0.95909 2.2182 1.3409 2.8091 0.97727 3.0455 -1.2136 -0.49076
2.145 4.5524 1.5897 4.2321 1.245 4.8297 1.8002 5.15 -1.2271 -0.43621
-0.39573 3.6748 0.18864 3.5136 0.31867 3.9838 -0.2657 4.145 -1.2114 -0.49758
-0.55 3.3909 -0.90455 3.1091 -1.2045 3.4818 -0.85 3.7636 -1.2635 -0.58167
1.8682 3.5545 1.2682 3.2182 0.98636 3.7182 1.5864 4.0545 -1.4453 -0.49985
-0.75463 2.1976 -1.3773 1.8545 -1.609 2.2751 -0.98636 2.6182 -1.2908 -0.52712
-1.6955 2.4636 -0.84091 2.7364 -1.0318 3.3273 -1.8864 3.0545 -1.218 -0.17727
-2.3864 1.9273 -1.5482 2.6443 -1.8266 2.9697 -2.6648 2.2527 -1.2212 -0.58652
1.2773 4.8727 0.94091 4.5818 0.69545 4.8636 1.0318 5.1545 -1.2 -0.64167
-1.0897 2.9673 -1.6162 2.6455 -1.9486 3.2025 -1.4221 3.5243 -1.1956 -0.61909
1.5091 4.8409 1.2182 4.6227 0.99091 4.9227 1.2818 5.1409 -1.2 -0.51773
-1.5412 2.5545 -0.87211 2.788 -1.0412 3.2727 -1.7103 3.0393 -1.2417 -0.81667
1.5318 2.4909 0.94091 2.6273 1.0773 3.2182 1.6682 3.0818 -1.2 -0.58439
-1.6153 2.0305 -0.85909 2.4226 -1.1083 2.9081 -1.8645 2.516 -1.1591 -0.49545
1.4058 3.5611 0.82273 3.2636 0.59418 3.7116 1.1773 4.0091 -1.2 -0.4453
1.0727 4.0022 0.33939 3.4455 -0.083301 4.0022 0.65 4.5589 -1.2 -0.53182
0.95192 2.6774 1.5864 2.3408 1.8291 2.8054 1.1946 3.142 -1.1773 -0.44091
0.33773 4.0127 -0.10577 3.6326 -0.45799 4.0412 -0.014496 4.4213 -1.2 0.083333
2.3882 2.8527 1.7019 2.244 1.3932 2.592 2.0795 3.2007 -1.1641 -0.47288
1.2856 4.6365 0.82258 4.2727 0.48699 4.6998 0.95 5.0636 -1.1732 -0.42288
1.25 2.6091 0.64091 2.7636 0.77727 3.3 1.3864 3.1455 -1.1605 0.083333
-1.5733 3.2794 -0.965 3.1273 -0.84413 3.6259 -1.4525 3.7779 -1.2 0.073182
-2.2136 2.8364 -1.4591 2.7455 -1.3955 3.2455 -2.15 3.3364 -1.2 -0.54182
1.4462 3.415 0.80515 3.0379 0.47879 3.5927 1.1198 3.9698 -1.2 -0.5047
-1.6682 2.0818 -1.0529 2.3648 -1.3549 3.0212 -1.9701 2.7382 -1.1011 -0.4047
-1.3864 2.7091 -1.9773 2.3 -2.2682 2.7273 -1.6773 3.1364 -1.2729 -0.6
-0.46818 4.6909 -0.068182 4.7091 -0.086364 5.2091 -0.48636 5.1909 -1.2 -0.40894
-2.2091 3.0955 -1.4182 3.0955 -1.4182 3.5227 -2.2091 3.5227 -1.1409 -0.36818
1.5773 3.0636 0.84091 3.0364 0.82273 3.5636 1.5591 3.5909 -1.2 -0.19985
-0.79545 1.5727 -0.12273 1.7 -0.24091 2.3364 -0.91364 2.2091 -1.2 -0.48636
1.6002 1.6087 1.1427 1.8048 1.4629 2.5556 1.9204 2.3595 -1.2 -0.57258
1.056 4.1173 0.42273 3.5727 0.0076392 4.0554 0.64091 4.6 -1.2 -0.25439
-2.1482 1.6129 -1.4905 2.1906 -1.8782 2.632 -2.5359 2.0543 -1.2 -0.51364
0.62273 3.1545 0.022727 3.1 -0.022727 3.6091 0.57727 3.6636 -1.2 -0.60894
1.7195 3.3151 1.05 3.2408 0.99412 3.7436 1.6636 3.818 -1.2 -0.53182
-2.2682 2.1318 -1.7955 2.5318 -2.1591 2.9591 -2.6318 2.5591 -1.2 -0.50455
0.25909 3.8 -0.15909 3.4182 -0.59545 3.9 -0.17727 4.2818 -1.2 -0.51803
1.7256 2.575 1.1564 2.7385 1.338 3.3705 1.9072 3.2069 -1.2 -0.59985
0.81364 2.5909 1.4682 2.2273 1.7227 2.6818 1.0682 3.0455 -1.1955 -0.40894
0.18636 2.0364 0.85909 1.5909 1.1409 2.0091 0.46818 2.4545 -1.2 -0.43621
-1.7864 3.0591 -1.3955 2.7955 -0.96818 3.4318 -1.3591 3.6955 -1.2 -0.3
1.2955 4.0727 0.53182 3.8818 0.40455 4.4 1.1682 4.5909 -1.2 -0.51803
-1.6366 1.1674 -0.84091 1.1 -0.76704 2.0181 -1.5627 2.0855 -1.2 -0.39985
-2.0955 2.8364 -1.7136 2.4727 -1.2682 2.9455 -1.65 3.3091 -1.2 -0.45
0.48636 3.8545 0.17727 3.5727 -0.14091 3.9273 0.16818 4.2091 -1.2 -0.3
0.46818 1.6727 -0.12273 1.6636 -0.13182 2.1545 0.45909 2.1636 -1.2 -0.57258
0.60455 3.9636 1.0864 3.8273 1.1773 4.1545 0.69545 4.2909 -1.2 -0.49985
0.46818 3.3091 -0.16818 2.8818 -0.39545 3.2273 0.24091 3.6545 -1.2 -0.3
-0.35909 3.9182 -0.89545 3.4182 -1.2955 3.8455 -0.75909 4.3455 -1.2 -0.4453
0.72273 3.7455 0.25909 3.5455 0.10455 3.9091 0.56818 4.1091 -1.2 -0.52273
0.96364 2.3 1.4182 2.0091 1.7364 2.5 1.2818 2.7909 -1.2 -0.59076
1.4409 2.8636 0.76818 2.8273 0.73182 3.4636 1.4045 3.5 -1.2 -0.43621
-0.13509 4.2462 0.26566 3.863 0.89423 4.5163 0.49348 4.8995 -1.2 0.12742
-2.0045 1.8727 -1.3318 1.8364 -1.2955 2.4545 -1.9682 2.4909 -1.2 -0.50894
-1.3695 2.9144 -1.8591 2.5818 -2.1396 2.9947 -1.65 3.3273 -1.2 -0.59985
0.76818 3.2364 0.20455 3.1455 0.11364 3.7 0.67727 3.7909 -1.2 -0.56818
-1.1672 2.1022 -1.5981 1.712 -1.9309 2.0794 -1.5 2.4696 -1.2 -0.61803
2.0864 2.4455 1.4004 2.3057 1.289 2.8425 1.975 2.9822 -1.2 -0.31803
-1.75 1.3318 -0.99545 1.8136 -1.3136 2.3045 -2.0682 1.8227 -1.2 -0.47258
1.3773 2.9909 0.89172 2.7527 0.68045 3.1834 1.166 3.4216 -1.1544 -0.58167
2.3136 3.368 1.7227 3.268 1.6227 3.8589 2.2136 3.9589 -1.2 -0.44091
-2.7227 5.5773 -2.3773 5.3045 -2.05 5.7136 -2.3955 5.9864 -1.2 -0.45439
0.26577 1.105 0.83182 0.77273 1.0801 1.1916 0.514 1.5239 -1.2 -0.39076
0.68636 3.8 -0.022727 3.7818 -0.031818 4.2455 0.67727 4.2636 -1.2 -0.40455
-0.81364 2.1817 -0.37727 2.0089 -0.25 2.3362 -0.68636 2.5089 -1.2 0.040909
0.33182 2.0182 -0.12273 1.7636 -0.37727 2.2273 0.077273 2.4818 -1.2 -0.41803
0.33714 1.9357 -0.086364 1.6909 -0.413 2.2559 0.010506 2.5007 -0.43621 0.27288
-0.81115 3.9589 -1.3227 3.6909 -1.6252 4.2684 -1.1136 4.5364 -1.2 -0.3
-0.85455 4.65 -1.2909 4.2227 -1.7727 4.7136 -1.3364 5.1409 -1.2 -0.33621
1.2895 4.6545 0.76066 4.2315 0.47369 4.5839 1.0025 5.007 -0.20151 0.46212
1.4897 2.4582 1.9642 2 2.3202 2.3656 1.8457 2.8238 -1.1833 -0.44697
1.6165 2.5508 1.0132 2.8354 1.2336 3.3028 1.837 3.0182 -1.2379 -0.52879
-2.5511 4.4729 -1.8923 4.1 -1.6097 4.6017 -2.2684 4.9746 -1.2379 -0.59242
0.8006 3.8818 0.14129 3.5708 -0.096302 4.0732 0.563 4.3842 -1.2106 -0.68333
0.56424 4.3909 -0.082296 4.0437 -0.33246 4.5095 0.31407 4.8567 -1.2 -0.55606
1.3682 3.6455 0.64091 3.6909 0.67727 4.2 1.4045 4.1545 -1.2 -0.51364
-1.7773 3.9091 -1.0955 3.8273 -1.0227 4.4182 -1.7045 4.5 -1.2 -0.38636
1.5045 3.6182 0.75909 3.7455 0.83182 4.1909 1.5773 4.0636 -1.2 -0.39545
-1.45 3.7818 -0.85909 3.7091 -0.77727 4.3727 -1.3682 4.4455 -1.2 -0.35
1.1682 3.9273 0.74463 3.6316 0.39858 4.1273 0.82213 4.423 -0.26515 0.44394
2.1962 4.6025 1.4591 4.1909 1.2524 4.5611 1.9895 4.9727 -1.2 -0.57424
1.1318 3.9818 0.59545 3.7636 0.42273 4.2 0.95909 4.4182 -1.2 -0.44091
-2.4227 3.8727 -1.8105 3.8727 -1.8105 4.3727 -2.4227 4.3727 -1.2561 -0.68333
-1.4014 2.3 -0.82348 2.5034 -1.0014 3.0091 -1.5794 2.8057 -1.2 -0.54697
-1.7227 2.4091 -1.1522 2.676 -1.3378 3.0727 -1.9083 2.8059 -1.2 -0.4197
-0.79545 1.7636 -0.25 1.4909 -0.022727 1.9364 -0.56818 2.2091 -1.2 -0.51061
-1.0591 4.2455 -0.61364 4.0455 -0.40455 4.5091 -0.85 4.7091 -1.2 -0.43182
0.64091 4.1545 0.095455 3.7 -0.19545 4.0455 0.35 4.5 -1.2 -0.3
-0.32273 3.5364 0.34091 3.3909 0.45 3.9 -0.21364 4.0455 -1.2 -0.45909
-1.95 2.9091 -1.3136 3.0273 -1.4136 3.5909 -2.05 3.4727 -1.25 -0.57727
0.94091 2.2545 1.4772 1.8255 1.7622 2.1818 1.2259 2.6108 -1.1106 -0.35606
-1.2227 4.1818 -0.66818 3.6727 -0.36818 4 -0.92273 4.5091 -1.0409 -0.3
1.6318 3.6727 0.95909 3.8818 1.1136 4.3636 1.7864 4.1545 -1.2 -0.42879
1.35 4.2364 0.57727 3.9182 0.37727 4.4091 1.15 4.7273 -1.2 -0.43182
2.1417 3.4076 1.45 3.5091 1.5355 4.0924 2.2273 3.9909 -1.1045 -0.50455
1.5826 4.1458 0.62727 3.7636 0.41285 4.2997 1.3682 4.6818 -0.19545 0.59545
1.6318 3.7545 0.83182 3.3636 0.58636 3.8636 1.3864 4.2545 -1.0318 -0.25909
2.7864 3.6636 2.0045 3.8091 2.1227 4.4364 2.9045 4.2909 -1.2 -0.45909
-1.9955 3.6909 -1.2136 3.5364 -1.0773 4.2182 -1.8591 4.3727 -1.2 -0.42273
1.0955 1.2455 0.35909 1.2727 0.38636 1.9636 1.1227 1.9364 -1.2 -0.35
-1.8591 3.8091 -1.1864 3.9273 -1.2682 4.3727 -1.9409 4.2545 -1.25 -0.59545
0.5087 0.97493 0.81617 0.70496 1.1582 1.0897 0.8507 1.3597 -1.3112 -0.47479
1.8682 1.4727 1.4367 1.0682 1.0318 1.5 1.4633 1.9046 -1.6021 -0.75909
